   55415 700.00 |Glycogen synthase kinase-3 beta| Glycogen synthase kinase-3 IC50
   55962 7692.31 |Mitogen-activated protein kinase kinase kinase 11| Interferon-induced, double-stranded RNA-activated protein kinase IC50
   56051 93.33 |Glycogen synthase kinase-3 alpha| Glycogen synthase kinase-3 beta IC50
   57513 35.71 |Protein kinase C (PKC)| Receptor protein-tyrosine kinase erbB-2 IC50
   57948 2.49 |MAP kinase p38 alpha| MAP kinase p38 alpha IC50
   58064 26.19 |Receptor protein-tyrosine kinase erbB-2| MAP kinase p38 beta IC50
   59173 50.00 |Glycogen synthase kinase-3 alpha| Glycogen synthase kinase-3 alpha IC50
   60417 1360.54 |Cyclin-dependent kinase 1/cyclin B1| Cyclin-dependent kinase 2 IC50
   61161 2.89 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
   61187 2.89 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
   61368 2.89 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
   61525 2.89 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
   62111 333333.33 |Mitogen-activated protein kinase kinase kinase kinase 5| NPM/ALK (Nucleophosmin/ALK tyrosine kinase receptor) IC50
   62246 2.89 |Tyrosine-protein kinase ABL| Tyrosine-protein kinase SRC IC50
   66954 10000.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase SRC IC50
   67781 6666.67 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 4/cyclin D1 IC50
   67826 12.24 |Cyclin-dependent kinase 7/ cyclin H| Cyclin-dependent kinase 2/cyclin A IC50
   67935 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   67933 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   67932 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   67969 166.13 |Tyrosine-protein kinase HCK| Tyrosine-protein kinase TIE-2 IC50
   68222 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68223 487.80 |Tyrosine-protein kinase CSK| Cyclin-dependent kinase 1 IC50
   68256 19500.00 |Tyrosine-protein kinase FYN| Tyrosine-protein kinase TIE-2 IC50
   68854 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68862 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68864 122.62 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68879 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68880 14.47 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68878 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68945 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68947 21.43 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase TIE-2 IC50
   68975 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   68976 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   69049 21.43 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase TIE-2 IC50
   69234 128.95 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   69266 1666.67 |Tyrosine-protein kinase LCK| Cyclin-dependent kinase 1/cyclin B IC50
   69397 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   70212 50000.00 |Dual-specificity tyrosine-phosphorylation regulated kinase 1A| cAMP-dependent protein kinase (PKA) IC50
   70213 3.85 |Cyclin-dependent kinase 5/CDK5 activator 1| cAMP-dependent protein kinase (PKA) IC50
   70211 3.85 |Cyclin-dependent kinase 5/CDK5 activator 1| cAMP-dependent protein kinase (PKA) IC50
   70345 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   70557 14.47 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   70556 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   70558 246.32 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase TIE-2 IC50
   70805 5000.00 |Glycogen synthase kinase-3 beta| cAMP-dependent protein kinase (PKA) IC50
   70820 555.56 |Glycogen synthase kinase-3 alpha| cAMP-dependent protein kinase (PKA) IC50
   70825 19230.77 |Dual specificty protein kinase CLK1| cAMP-dependent protein kinase (PKA) IC50
   70826 5.00 |Casein kinase I| cAMP-dependent protein kinase (PKA) IC50
   70897 19230.77 |Dual specificty protein kinase CLK1| cAMP-dependent protein kinase (PKA) IC50
   70931 384.62 |Glycogen synthase kinase-3 beta| cAMP-dependent protein kinase (PKA) IC50
   71352 105.00 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2/cyclin E IC50
   71726 700.00 |Cyclin-dependent kinase 1/cyclin B| Cyclin-dependent kinase 2/cyclin E IC50
   72744 1000.00 |Cyclin-dependent kinase 2/cyclin E| Tyrosine-protein kinase ZAP-70 IC50
   72782 420.00 |Cyclin-dependent kinase 2/cyclin E| Cyclin-dependent kinase 2/cyclin E IC50
   73334 42.08 |Cyclin-dependent kinase 1| Cyclin-dependent kinase 4 IC50
   73337 112.22 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2 IC50
   73929 112.22 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2 IC50
   73968 112.22 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2 IC50
   73969 112.22 |Cyclin-dependent kinase 2| Cyclin-dependent kinase 2 IC50
   74792 10000.00 |Protein kinase C delta| cAMP-dependent protein kinase (PKA) IC50
   75006 150000.00 |Protein kinase C delta| Protein kinase C alpha IC50
   75007 150000.00 |Protein kinase C delta| Protein kinase C alpha IC50
   75193 250.00 |Protein kinase C delta| Protein kinase C gamma IC50
   75229 1200.00 |Protein kinase C delta| Protein kinase C zeta IC50
   75293 10000.00 |Protein kinase C delta| cAMP-dependent protein kinase (PKA) IC50
   75629 250.00 |Protein kinase C delta| Protein kinase C gamma IC50
   75703 10000.00 |Protein kinase C delta| cAMP-dependent protein kinase (PKA) IC50
   75849 86.36 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase LCK IC50
   75884 86.36 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase LCK IC50
   77762 11111.11 |Glycogen synthase kinase-3 beta| Serine/threonine-protein kinase PLK1 IC50
   78028 67443.49 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
   78029 1415.76 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
   78030 299.75 |Cyclin-dependent kinase 1| Cyclin-dependent kinase 5/CDK5 activator 1 IC50
   78067 3333.33 |Cyclin-dependent kinase 1| Cyclin-dependent kinase 1 IC50
   78520 1176.47 |Cyclin-dependent kinase 1| Cyclin-dependent kinase 4/cyclin D1 IC50
   78560 29411.76 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 4 IC50
   81010 120.00 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   81079 120.00 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   81384 333.33 |Glycogen synthase kinase-3| Dual specificity tyrosine-phosphorylation-regulated kinase 1A IC50
   81388 120.00 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   81403 120.00 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   81405 1111.11 |cAMP-dependent protein kinase alpha-catalytic subunit| cAMP-dependent protein kinase (PKA) IC50
   81441 181.82 |Protein kinase C gamma| cAMP-dependent protein kinase (PKA) IC50
   81694 6.20 |Protein kinase C beta| Protein kinase C epsilon IC50
   81868 33.73 |Glycogen synthase kinase-3 beta| Cyclin-dependent kinase 2 IC50
   82000 6.20 |Protein kinase C beta| Protein kinase C epsilon IC50
   82286 6.20 |Protein kinase C beta| Protein kinase C epsilon IC50
   82401 6.20 |Protein kinase C beta| Protein kinase C epsilon IC50
   82402 2950.00 |Protein kinase C beta| Protein kinase C zeta IC50
   82982 3000.00 |Thymidine kinase, cytosolic| Thymidine kinase, cytosolic IC50
   83168 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83189 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83217 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83299 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83315 1400.00 |Protein kinase C beta| CaM kinase II IC50
   83355 1400.00 |Protein kinase C beta| Protein kinase C zeta IC50
   83354 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83387 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83427 1400.00 |Protein kinase C beta| CaM kinase II IC50
   83500 2200.00 |Protein kinase C beta| Tyrosine-protein kinase SRC IC50
   83665 1400.00 |Protein kinase C beta| CaM kinase II IC50
   86289 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86347 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86372 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86426 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86446 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86516 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86531 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86593 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86796 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86830 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86853 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86890 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86887 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86923 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   86941 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   87068 80.00 |Tyrosine-protein kinase YES| Tyrosine-protein kinase FYN IC50
   87326 1839.51 |Tyrosine-protein kinase LCK| Tyrosine-protein kinase LCK IC50
   87811 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   87835 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   87839 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   87841 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   87916 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   87939 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88184 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88235 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88249 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88273 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88274 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88299 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88345 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88376 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88386 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88408 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88409 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88429 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88476 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88501 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88519 416.67 |Tyrosine-protein kinase ABL| cAMP-dependent protein kinase (PKA) IC50
   88537 473.04 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88648 5.49 |KinA/Spo0F (sporulation kinase A/sporulation initiation phosphotransferase F)| KinA/Spo0F (sporulation kinase A/sporulation initiation phosphotransferase F) IC50
   88658 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88659 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88714 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88772 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88787 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88788 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88797 2500000.00 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   88812 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   88828 20.00 |Tyrosine-protein kinase SRC| Tyrosine-protein kinase ABL IC50
   89178 416.67 |Tyrosine-protein kinase ABL| Protein kinase C delta IC50
   92602 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92605 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92654 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92657 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92673 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92677 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92683 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92709 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92710 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92744 50000.00 |Protein kinase C beta| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   92804 222.22 |Protein kinase C (PKC)| cAMP-dependent protein kinase alpha-catalytic subunit IC50
   94088 1.00 |Adenosine kinase| Adenosine kinase IC50
   94127 1.00 |Adenosine kinase| Adenosine kinase IC50
   94137 1.00 |Adenosine kinase| Adenosine kinase IC50
   94138 1.00 |Adenosine kinase| Adenosine kinase IC50
