1138049 Cc1cc(F)ccc1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1 | Serine/threonine-protein kinase AKT
1138050 Cc1ccc(S(=O)(=O)NC[C@@H](O)CN2CCC[C@@]3(CCN(c4ncnc(N)c4C4CC4)C3)C2)c(C)c1 | Serine/threonine-protein kinase AKT
1138048 Nc1ncnc(N2CC[C@@]3(CCCN(C[C@H](O)CNS(=O)(=O)c4ccccc4Br)C3)C2)c1C1CC1 | Serine/threonine-protein kinase AKT
1138051 Cc1ccncc1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1 | Serine/threonine-protein kinase AKT
1138052 Cc1noc(C)c1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1 | Serine/threonine-protein kinase AKT
1138346 COCCN(CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138347 Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1 | Serine/threonine-protein kinase AKT
1138348 COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138349 COCCN(C[C@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138350 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138351 Cc1noc(C)c1S(=O)(=O)N(CCOC(C)C)C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1 | Serine/threonine-protein kinase AKT
1138352 CCCCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138353 Cc1noc(C)c1S(=O)(=O)N(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)C1CCCCC1 | Serine/threonine-protein kinase AKT
1138355 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccc(Cl)cc1 | Serine/threonine-protein kinase AKT
1138354 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1cccc(Cl)c1 | Serine/threonine-protein kinase AKT
1138356 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1Cl | Serine/threonine-protein kinase AKT
1138357 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1OC | Serine/threonine-protein kinase AKT
1138358 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1F | Serine/threonine-protein kinase AKT
1138359 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C#N | Serine/threonine-protein kinase AKT
1138360 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C(F)(F)F | Serine/threonine-protein kinase AKT
1138361 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C | Serine/threonine-protein kinase AKT
1138362 CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138363 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C | Serine/threonine-protein kinase AKT
1138364 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138365 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(F)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138366 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C#N)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138367 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C(N)=O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138368 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc4c(cc3O2)CNC4=O)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1138369 CCOCCN(C[C@@H](O)CN1CCCC2(CCc3c(ccc4[nH]ncc34)O2)C1)S(=O)(=O)c1c(C)cccc1C | Serine/threonine-protein kinase AKT
1140570 CCOC(=O)C1=C(C)N(c2ccc(Cl)cc2Cl)/C(=N\C(C)=O)C12C(=O)C(Cl)=C(Cl)C(OC(C)=O)=C2C#N | Casein kinase II
1147821 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4ccccc4F)n3)cc21 | MAP kinase-activated protein kinase 2
1147818 CC(=O)c1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cc1 | MAP kinase-activated protein kinase 2
1147822 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cccc(F)c4)n3)cc21 | MAP kinase-activated protein kinase 2
1147819 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCCCO5)n3)cc21 | MAP kinase-activated protein kinase 2
1147823 O=C1NCC2(CCOCC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21 | MAP kinase-activated protein kinase 2
1147820 CC(C)c1cccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)c1 | MAP kinase-activated protein kinase 2
1147824 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cc5ccccc5o4)n3)cc21 | MAP kinase-activated protein kinase 2
1147825 CN1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cc5ccccc5o4)n3)[nH]c12 | MAP kinase-activated protein kinase 2
1147826 CCN1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cc5ccccc5o4)n3)[nH]c12 | MAP kinase-activated protein kinase 2
1147827 CC(=O)c1cccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)c1 | MAP kinase-activated protein kinase 2
1147828 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cccc(C(F)(F)F)c4)n3)cc21 | MAP kinase-activated protein kinase 2
1147829 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4ccc(C(F)(F)F)cc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147830 CC(C)(C)c1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cc1 | MAP kinase-activated protein kinase 2
1147831 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4ccc5ccccc5c4)n3)cc21 | MAP kinase-activated protein kinase 2
1147832 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cc(Cl)cc(Cl)c4)n3)cc21 | MAP kinase-activated protein kinase 2
1147834 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cccnc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147835 COc1cncc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)c1 | MAP kinase-activated protein kinase 2
1147833 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)n3)cc21 | MAP kinase-activated protein kinase 2
1147837 CCC(=O)Nc1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cn1 | MAP kinase-activated protein kinase 2
1147839 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cnc(NC5CCCC5)nc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147836 Nc1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cn1 | MAP kinase-activated protein kinase 2
1147840 O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4cc5ccccc5o4)n3)cc21 | MAP kinase-activated protein kinase 2
1147838 Nc1ncc(-c2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cn1 | MAP kinase-activated protein kinase 2
1147844 O=C1NC[C@@]2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21 | MAP kinase-activated protein kinase 2
1147845 O=C1NC[C@]2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21 | MAP kinase-activated protein kinase 2
1147846 COc1cncc(-c2nccc(-c3cc4c([nH]3)[C@]3(CCCNC3)CNC4=O)n2)c1 | MAP kinase-activated protein kinase 2
1147847 COc1cncc(-c2nccc(-c3cc4c([nH]3)[C@@]3(CCCNC3)CNC4=O)n2)c1 | MAP kinase-activated protein kinase 2
1147958 COCCCOc1ccc(-c2nccc(-c3cc4c([nH]3)[C@]3(CCCNC3)CNC4=O)n2)cn1 | MAP kinase-activated protein kinase 2
1147959 COCCCOc1ccc(-c2nccc(-c3cc4c([nH]3)[C@@]3(CCCNC3)CNC4=O)n2)cn1 | MAP kinase-activated protein kinase 2
1147960 O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4cccnc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147961 O=C1NC[C@@]2(CCCNC2)c2[nH]c(-c3ccnc(-c4cccnc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147962 O=C1NC[C@]2(CCCNC2)c2[nH]c(-c3ccnc(-c4cccnc4)n3)cc21 | MAP kinase-activated protein kinase 2
1147989 O=C1NCC2(CCCC2)c2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)n3)cc21 | MAP kinase-activated protein kinase 2
1150255 Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150258 Cc1cccc(NC(=O)c2ccc(C#N)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150256 Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150257 Cc1cccc(NC(=O)c2ccc(F)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150259 Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1 | c-Jun N-terminal kinase 3
1150260 Cc1cccc(NC(=O)c2ccc(C(F)F)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150261 CCc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1 | c-Jun N-terminal kinase 3
1150262 CC#Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1 | c-Jun N-terminal kinase 3
1150264 COc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1 | c-Jun N-terminal kinase 3
1150263 Cc1cccc(NC(=O)c2ccc(Cc3ccccc3)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1150265 CC(=O)Nc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1 | c-Jun N-terminal kinase 3
1150266 Cc1cccc(NC(=O)c2ccc(Nc3ccccc3)o2)c1N1CCC2(CC1)OCCO2 | c-Jun N-terminal kinase 3
1161282 Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161283 Cc1ccc(C(=O)Nc2ccccn2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161284 Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161285 Cc1ccc(C(=O)Nc2nc[nH]n2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161979 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC1 | MAP kinase p38 alpha
1161982 O=C(NC1CC1)c1ccc(Cl)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1 | MAP kinase p38 alpha
1161983 O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1 | MAP kinase p38 alpha
1161984 O=C(NC1CC1)c1cccc(-c2cc3c(cc2Cl)C2(CCCC2)C(=O)N3)c1 | MAP kinase p38 alpha
1161985 Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161986 Cc1ccc(C(N)=O)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161987 CNC(=O)c1ccc(C)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1 | MAP kinase p38 alpha
1161988 Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161989 Cc1ccc(C(=O)NC(C)(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1161990 Cc1ccc(C(=O)NCC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1162346 CN1CC2(CNC(=O)c3c2[nH]c2c3Cc3cnc(-c4ccccc4F)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162349 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccccc2F)cc1-3 | MAP kinase-activated protein kinase 2
1162350 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3 | MAP kinase-activated protein kinase 2
1162351 COc1ccc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NC2(CC2)C3)cc1 | MAP kinase-activated protein kinase 2
1162352 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)cc1-3 | MAP kinase-activated protein kinase 2
1162353 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(OCCN4CCOCC4)cc2)cc1-3 | MAP kinase-activated protein kinase 2
1162355 COc1ccc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NCC32CC2)cc1 | MAP kinase-activated protein kinase 2
1162354 O=C1NCC2(CC2)c2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3 | MAP kinase-activated protein kinase 2
1162356 O=C1NCC2(CC2)c2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)cc1-3 | MAP kinase-activated protein kinase 2
1162359 COCCCOc1cncc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NCC32CN(C)C2)c1 | MAP kinase-activated protein kinase 2
1162357 O=C1NCC2(CNC2)c2[nH]c3c(c21)CCc1cnc(-c2ccccc2F)cc1-3 | MAP kinase-activated protein kinase 2
1162358 O=C1NCC2(CNC2)c2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3 | MAP kinase-activated protein kinase 2
1162361 COc1ccc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NCC32CN(C)C2)cc1 | MAP kinase-activated protein kinase 2
1162360 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162362 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(F)nc4)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162365 O=C1NCC2(CN(CCF)C2)c2[nH]c3c(c21)CCc1cnc(-c2ccccc2F)cc1-3 | MAP kinase-activated protein kinase 2
1162363 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(OCCN5CCOCC5)cc4)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162364 CCN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162366 CC(=O)N1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162368 COc1ccc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NC2(C3)CN(C)C2)cc1 | MAP kinase-activated protein kinase 2
1162367 COc1ccc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NC2(CNC2)C3)cc1 | MAP kinase-activated protein kinase 2
1162369 CN1CCC2(CC1)CNC(=O)c1c2[nH]c2c1CCc1cnc(-c3ccccc3F)cc1-2 | MAP kinase-activated protein kinase 2
1162371 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccccc2F)nc1-3 | MAP kinase-activated protein kinase 2
1162372 COc1ccc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NC2(CC2)C4)cc1 | MAP kinase-activated protein kinase 2
1162373 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)nc1-3 | MAP kinase-activated protein kinase 2
1162374 O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(OCCN4CCOCC4)cc2)nc1-3 | MAP kinase-activated protein kinase 2
1162375 COc1ccc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NCC42CC2)cc1 | MAP kinase-activated protein kinase 2
1162376 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)nc3-2)C1 | MAP kinase-activated protein kinase 2
1162378 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)nc3-2)C1 | MAP kinase-activated protein kinase 2
1162377 COCCOc1cncc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NCC42CN(C)C2)c1 | MAP kinase-activated protein kinase 2
1162379 COc1ccc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NCC42CN(C)C2)cc1 | MAP kinase-activated protein kinase 2
1162380 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(F)nc4)nc3-2)C1 | MAP kinase-activated protein kinase 2
1162381 CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(OCCN5CCOCC5)cc4)nc3-2)C1 | MAP kinase-activated protein kinase 2
1162382 O=C1NCC2(CNC2)c2oc3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3 | MAP kinase-activated protein kinase 2
1162383 CN1CC2(CNC(=O)c3c2oc2c3CCc3cnc(-c4cccc(F)c4)cc3-2)C1 | MAP kinase-activated protein kinase 2
1162384 Cn1c2c(c3c1C1(CNC1)CNC3=O)CCc1cnc(-c3ccccc3F)cc1-2 | MAP kinase-activated protein kinase 2
1162385 CN1CC2(CNC(=O)c3c4c(n(C)c32)-c2cc(-c3ccccc3F)ncc2CC4)C1 | MAP kinase-activated protein kinase 2
1175251 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCCC1 | MAP kinase p38 alpha
1175253 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(C)CC1 | MAP kinase p38 alpha
1175255 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1175256 Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1175254 Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(S(C)(=O)=O)CC1 | MAP kinase p38 alpha
1175257 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCSCC1 | MAP kinase p38 alpha
1175258 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCS(=O)(=O)CC1 | MAP kinase p38 alpha
1175259 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)[C@]21CC[C@@H](O)CC1 | MAP kinase p38 alpha
1175260 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)[C@]21CC[C@H](O)CC1 | MAP kinase p38 alpha
1175261 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1 | MAP kinase p38 alpha
1175262 Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1 | MAP kinase p38 alpha
1175263 Cc1ncc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1175264 Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(n1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1175265 Cc1ccc(C(=O)NC2CC2)cc1-c1cc2c(cn1)C1(CCCC1)C(=O)N2 | MAP kinase p38 alpha
1175266 Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1175267 Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1175268 Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCC(F)(F)CC1 | MAP kinase p38 alpha
1175270 Cc1ccc(C(=O)NC2CC2)cc1-c1ncc2c(n1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1178372 Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CO2 | Glycogen synthase kinase-3 beta
1178373 Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCCC1)CO2 | Glycogen synthase kinase-3 beta
1180906 Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC34CC4)c(Cl)c2)n1 | Tyrosine-protein kinase BRK
1180908 Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNC4(CC4)C3)c(Cl)c2)n1 | Tyrosine-protein kinase BRK
1180912 O=C(c1ccc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)cc1Cl)N1CCNCC12CC2 | Tyrosine-protein kinase BRK
1180914 O=C(c1ccc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)cc1Cl)N1CCNC2(CC2)C1 | Tyrosine-protein kinase BRK
1204084 C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C | Protein kinase C delta
1250800 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC3)c2)[nH]1 | MAP kinase p38 alpha
1250791 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)o1 | MAP kinase p38 alpha
1250792 Cc1nc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)no1 | MAP kinase p38 alpha
1250793 Cc1noc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)n1 | MAP kinase p38 alpha
1250794 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)[nH]1 | MAP kinase p38 alpha
1250795 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1 | MAP kinase p38 alpha
1250796 Cc1cnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1 | MAP kinase p38 alpha
1250797 Cc1ncc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1 | MAP kinase p38 alpha
1250798 Cc1ccc(-c2ncn[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1250799 Cc1ccc(-c2nnc(C3CC3)[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1250935 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC(F)(F)CC3)c2)[nH]1 | MAP kinase p38 alpha
1250936 Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCN(S(C)(=O)=O)CC3)c2)[nH]1 | MAP kinase p38 alpha
1250937 Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1250938 O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2 | MAP kinase p38 alpha
1250939 O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)c(Cl)cc2C12CCCC2 | MAP kinase p38 alpha
1250941 Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1250944 Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1250942 Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1 | MAP kinase p38 alpha
1250945 Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1 | MAP kinase p38 alpha
1250947 Cc1ccn2c(N)nnc2c1-c1ccc2c(c1)NC(=O)C21CCCC1 | MAP kinase p38 alpha
1250946 Cc1ccc2c(N)n[nH]c2c1-c1ccc2c(c1)NC(=O)C21CCOCC1 | MAP kinase p38 alpha
1270621 O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(NC(=O)c4cccc5ccccc45)n3)cc21 | MAP kinase-activated protein kinase 2
1270617 Cc1ccc(C(=O)Nc2nccc(-c3cc4c([nH]3)C3(CCNCC3)CNC4=O)n2)cc1C | MAP kinase-activated protein kinase 2
1270619 O=C(Nc1nccc(-c2cc3c([nH]2)C2(CCNCC2)CNC3=O)n1)c1ccc2ccccc2c1 | MAP kinase-activated protein kinase 2
1270623 O=C(Nc1nccc(-c2cc3c([nH]2)C2(CCNCC2)CNC3=O)n1)c1ccc(F)cc1 | MAP kinase-activated protein kinase 2
1273608 O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CC1(CC1)CNC3=O | Ribosomal protein S6 kinase alpha 3
1273610 O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CC1(CCOCC1)CNC3=O | Ribosomal protein S6 kinase alpha 3
1273609 O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CC1(CCC1)CNC3=O | Ribosomal protein S6 kinase alpha 3
1275765 Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCO2)CC1 | Glycogen synthase kinase-3 beta
1275766 CC1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn(c23)C12CCC2 | Glycogen synthase kinase-3 beta
1275767 CC1CC2(CCC2)n2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1 | Glycogen synthase kinase-3 beta
