2045897 Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCCC34CC4)n2)cc1OC(F)F | Mitogen-activated protein kinase kinase kinase 12
2049517 Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCC4(CC3)CC(F)C4)n2)cn1 | Mitogen-activated protein kinase kinase kinase 12
2049521 CN1CC2(CCN(c3nc(-c4cnc(N)nc4)cc(N4C[C@@H]5C[C@H]4CO5)n3)CC2)C1 | Mitogen-activated protein kinase kinase kinase 12
2049529 Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CC4(CCC4(F)F)C3)n2)cn1 | Mitogen-activated protein kinase kinase kinase 12
2049532 Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCC4(CC3)CC4)n2)cn1 | Mitogen-activated protein kinase kinase kinase 12
2049531 CN1CCCC12CN(c1nc(-c3cnc(N)nc3)cc(N3C[C@@H]4C[C@H]3CO4)n1)C2 | Mitogen-activated protein kinase kinase kinase 12
2049879 Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CC4(CCC4)C3)n2)cc1OC(F)F | Mitogen-activated protein kinase kinase kinase 12
2049907 Nc1ncc(-c2cc(N3CCC4(COC4)C3)nc(N3CC4CC3C4)n2)cc1OC(F)F | Mitogen-activated protein kinase kinase kinase 12
2049908 Nc1ncc(-c2cc(N3CCC4(CCOC4)C3)nc(N3CC4CC3C4)n2)cc1OC(F)F | Mitogen-activated protein kinase kinase kinase 12
2049909 Nc1ncc(-c2cc(N3CCC4(CC3)COC4)nc(N3CC4CC3C4)n2)cc1OC(F)F | Mitogen-activated protein kinase kinase kinase 12
2053060 COC(=O)C1=C2CCC3=C2[C@@]2(C1)C(=O)[C@H]1C[C@@]4(O)N(C[C@H]1C)C[C@@H](CC3)[C@]42C | Serine/threonine-protein kinase Aurora-A
2093606 C[C@H]1OC=C2[C@H](O)[C@H]3O[C@H]3C(=O)[C@]23[C@H]2O[C@H](C)[C@@H](C4=C2[C@H](O)[C@H]2O[C@H]2C4=O)[C@H]13 | Mitogen-activated protein kinase kinase kinase 7
2111998 Cn1c(NC2=NC3(CCCC3)C3=C(CCCC3=O)N2)nc2ccccc21 | Galactokinase
2135584 CC1=C[C@@]23CC[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]2(O)[C@H]1OC(=O)C1(C)CCCCC1)C3=O)C4(C)C | Protein kinase C delta
2139632 Cn1cc(-c2ccc3nc(NC(=O)C4CC5CC46CC56)cn3n2)c(-c2ccc(F)cc2)n1 | Casein kinase I epsilon
2150638 CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O | Serine/threonine-protein kinase mTOR
2158066 O=C1CC(c2ccccc2)CC2=C1C1(CCCCC1)N=C(Nc1nc3ccccc3o1)N2 | Galactokinase
2172922 CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)c4)c(F)c3)c2C1=O | Serine/threonine-protein kinase mTOR
2192889 CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)c(F)c3)c2C1=O | Serine/threonine-protein kinase mTOR
2211634 C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(C)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C | Protein kinase C (PKC)
2213710 N=C1N[C@H]2c3c([nH]c(Br)c3Br)C(=O)C3CCC[C@@]32N1 | Glycogen synthase kinase-3 beta
2220817 CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6ccncc6c5)CC[C@@H]42)C=C3[C@@H](O)[C@@H]1O | Cell division protein kinase 8
2250907 CC1=C[C@]23C(=O)[C@@H](C=C(CO)C[C@@H]2[C@H]1OC(=O)C1(C)CCCCC1)[C@H]1[C@@H](C[C@H]3C)C1(C)C | Protein kinase C delta
2252895 CC1=CC23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@@H]2[C@H]1OC(=O)C1(C)CCCCC1)[C@H]1[C@@H](C[C@H]3C)C1(C)C | Protein kinase C delta
2254891 CC1=C[C@]23C(=O)[C@@H](C=C(CO)C[C@]2(O)[C@H]1OC(=O)C1(C)CCCCC1)[C@H]1[C@@H](C[C@H]3C)C1(C)C | Protein kinase C delta
2265460 CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)C(c5ccc6ccncc6c5)=CCC24)C=C3[C@@H](O)[C@@H]1O | Cell division protein kinase 8
2270174 CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@@]2(C)C4CC[C@@H]2c2ccc4ccncc4c2)C=C3[C@@H](O)[C@@H]1O | Cell division protein kinase 8
2333031 CO[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](O)CO[C@@H](O[C@H]3[C@H](O)[C@@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@@H]7CCC89C(=O)O[C@@](C)(CCCC(C)C)[C@H]8[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)[O-])[C@@H]4O)O[C@@H]3C)[C@@H]2O)O[C@H](CO)[C@H]1O.[Na+] | Serine/threonine-protein kinase PAK 1
2349830 Cc1nc(N2CCN3CCOC[C@@H]3C2)cc(-n2ncc3cnc(C4(C#N)CC5(CC5)C4)cc32)n1 | Leucine-rich repeat serine/threonine-protein kinase 2
2383775 Cn1nc(C23CC4CC(CC(C4)C2)C3)cc1C1COC2(CCCCC2)O1 | Autoinducer-2 kinase
2394944 O=C1O[C@H](c2ccccc2)[C@H](c2ccccc2)N2[C@H]1[C@@H](C(=O)O)[C@]1(C(=O)Nc3ccc(C#CC4(O)CCCCCC4)cc31)[C@H]2c1ccc(OCCO)cc1 | Galactokinase
2414913 c1c(C23CC4CC(CC(C4)C2)C3)n[nH]c1C1COC2(CCCCC2)O1 | Autoinducer-2 kinase
2471720 CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6cnccc6c5)CC[C@@H]42)C=C3[C@@H](O)[C@@H]1O | Cell division protein kinase 8
2476448 CN(C)[C@H]1C[C@@]23CC[C@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6ccncc6c5)CC[C@@H]42)C=C3[C@@H](O)[C@@H]1O | Cell division protein kinase 8
